Frame No.,Frame Time,GPS Time,Latitude,Longitude
149,19:49:02,19:49:01,32.702756833,-117.233025167
150,19:49:02,19:49:01,32.702756833,-117.233025167
151,19:49:02,19:49:01,32.702756833,-117.233025167
152,19:49:02,19:49:01,32.702756833,-117.233025167
153,19:49:02,19:49:01,32.702756833,-117.233025167
154,19:49:02,19:49:01,32.702756833,-117.233025167
155,19:49:02,19:49:01,32.702756833,-117.233025167
156,19:49:02,19:49:01,32.702756833,-117.233025167
157,19:49:02,19:49:01,32.702756833,-117.233025167
158,19:49:02,19:49:01,32.702756833,-117.233025167
159,19:49:02,19:49:01,32.702756833,-117.233025167
160,19:49:02,19:49:01,32.702756833,-117.233025167
161,19:49:02,19:49:01,32.702756833,-117.233025167
162,19:49:02,19:49:01,32.702756833,-117.233025167
163,19:49:02,19:49:01,32.702756833,-117.233025167
164,19:49:02,19:49:01,32.702756833,-117.233025167
165,19:49:02,19:49:01,32.702756833,-117.233025167
166,19:49:02,19:49:01,32.702756833,-117.233025167
167,19:49:02,19:49:01,32.702756833,-117.233025167
168,19:49:02,19:49:01,32.702756833,-117.233025167
169,19:49:02,19:49:01,32.702756833,-117.233025167
170,19:49:02,19:49:01,32.702756833,-117.233025167
171,19:49:02,19:49:01,32.702756833,-117.233025167
172,19:49:02,19:49:01,32.702756833,-117.233025167
173,19:49:02,19:49:01,32.702756833,-117.233025167
174,19:49:02,19:49:01,32.702756833,-117.233025167
175,19:49:02,19:49:01,32.702756833,-117.233025167
176,19:49:02,19:49:01,32.702756833,-117.233025167
177,19:49:02,19:49:01,32.702756833,-117.233025167
178,19:49:02,19:49:01,32.702756833,-117.233025167
179,19:49:02,19:49:01,32.702756833,-117.233025167
180,19:49:02,19:49:01,32.702756833,-117.233025167
181,19:49:02,19:49:01,32.702756833,-117.233025167
182,19:49:02,19:49:01,32.702756833,-117.233025167
183,19:49:02,19:49:01,32.702756833,-117.233025167
184,19:49:02,19:49:01,32.702756833,-117.233025167
185,19:49:02,19:49:01,32.702756833,-117.233025167
186,19:49:02,19:49:01,32.702756833,-117.233025167
187,19:49:02,19:49:01,32.702756833,-117.233025167
188,19:49:02,19:49:01,32.702756833,-117.233025167
189,19:49:02,19:49:01,32.702756833,-117.233025167
190,19:49:02,19:49:01,32.702756833,-117.233025167
191,19:49:02,19:49:01,32.702756833,-117.233025167
192,19:49:02,19:49:01,32.702756833,-117.233025167
193,19:49:02,19:49:01,32.702756833,-117.233025167
194,19:49:02,19:49:01,32.702756833,-117.233025167
195,19:49:02,19:49:01,32.702756833,-117.233025167
196,19:49:02,19:49:01,32.702756833,-117.233025167
197,19:49:02,19:49:01,32.702756833,-117.233025167
198,19:49:02,19:49:01,32.702756833,-117.233025167
199,19:49:02,19:49:01,32.702756833,-117.233025167
200,19:49:02,19:49:01,32.702756833,-117.233025167
201,19:49:02,19:49:01,32.702756833,-117.233025167
202,19:49:02,19:49:01,32.702756833,-117.233025167
203,19:49:02,19:49:01,32.702756833,-117.233025167
204,19:49:02,19:49:01,32.702756833,-117.233025167
205,19:49:02,19:49:01,32.702756833,-117.233025167
206,19:49:02,19:49:01,32.702756833,-117.233025167
207,19:49:02,19:49:01,32.702756833,-117.233025167
208,19:49:02,19:49:01,32.702756833,-117.233025167
209,19:49:02,19:49:01,32.702756833,-117.233025167
210,19:49:02,19:49:01,32.702756833,-117.233025167
211,19:49:02,19:49:01,32.702756833,-117.233025167
212,19:49:02,19:49:01,32.702756833,-117.233025167
213,19:49:02,19:49:01,32.702756833,-117.233025167
214,19:49:02,19:49:01,32.702756833,-117.233025167
215,19:49:02,19:49:01,32.702756833,-117.233025167
216,19:49:02,19:49:01,32.702756833,-117.233025167
217,19:49:02,19:49:01,32.702756833,-117.233025167
218,19:49:02,19:49:01,32.702756833,-117.233025167
219,19:49:02,19:49:01,32.702756833,-117.233025167
220,19:49:02,19:49:01,32.702756833,-117.233025167
221,19:49:02,19:49:01,32.702756833,-117.233025167
222,19:49:02,19:49:01,32.702756833,-117.233025167
223,19:49:02,19:49:01,32.702756833,-117.233025167
224,19:49:02,19:49:01,32.702756833,-117.233025167
225,19:49:02,19:49:01,32.702756833,-117.233025167
226,19:49:02,19:49:01,32.702756833,-117.233025167
227,19:49:02,19:49:01,32.702756833,-117.233025167
228,19:49:02,19:49:01,32.702756833,-117.233025167
229,19:49:02,19:49:01,32.702756833,-117.233025167
230,19:49:02,19:49:01,32.702756833,-117.233025167
231,19:49:02,19:49:01,32.702756833,-117.233025167
232,19:49:02,19:49:01,32.702756833,-117.233025167
233,19:49:02,19:49:01,32.702756833,-117.233025167
234,19:49:02,19:49:01,32.702756833,-117.233025167
235,19:49:02,19:49:01,32.702756833,-117.233025167
236,19:49:02,19:49:01,32.702756833,-117.233025167
237,19:49:02,19:49:01,32.702756833,-117.233025167
238,19:49:02,19:49:01,32.702756833,-117.233025167
239,19:49:02,19:49:01,32.702756833,-117.233025167
240,19:49:02,19:49:01,32.702756833,-117.233025167
241,19:49:02,19:49:01,32.702756833,-117.233025167
242,19:49:02,19:49:01,32.702756833,-117.233025167
243,19:49:02,19:49:01,32.702756833,-117.233025167
244,19:49:02,19:49:01,32.702756833,-117.233025167
245,19:49:02,19:49:01,32.702756833,-117.233025167
246,19:49:02,19:49:01,32.702756833,-117.233025167
247,19:49:02,19:49:01,32.702756833,-117.233025167
248,19:49:02,19:49:01,32.702756833,-117.233025167
249,19:49:02,19:49:01,32.702756833,-117.233025167
250,19:49:02,19:49:01,32.702756833,-117.233025167
251,19:49:02,19:49:01,32.702756833,-117.233025167
252,19:49:02,19:49:01,32.702756833,-117.233025167
253,19:49:02,19:49:01,32.702756833,-117.233025167
254,19:49:02,19:49:01,32.702756833,-117.233025167
255,19:49:02,19:49:01,32.702756833,-117.233025167
256,19:49:02,19:49:01,32.702756833,-117.233025167
257,19:49:02,19:49:01,32.702756833,-117.233025167
258,19:49:02,19:49:01,32.702756833,-117.233025167
259,19:49:02,19:49:01,32.702756833,-117.233025167
