Frame No.,Frame Time,GPS Time,Latitude,Longitude
33,19:38:59,19:38:58,32.7031965,-117.233157
34,19:38:59,19:38:58,32.7031965,-117.233157
35,19:38:59,19:38:58,32.7031965,-117.233157
36,19:38:59,19:38:58,32.7031965,-117.233157
37,19:38:59,19:38:58,32.7031965,-117.233157
38,19:38:59,19:38:58,32.7031965,-117.233157
39,19:38:59,19:38:58,32.7031965,-117.233157
40,19:38:59,19:38:58,32.7031965,-117.233157
41,19:38:59,19:38:58,32.7031965,-117.233157
42,19:38:59,19:38:58,32.7031965,-117.233157
43,19:38:59,19:38:58,32.7031965,-117.233157
44,19:38:59,19:38:58,32.7031965,-117.233157
45,19:38:59,19:38:58,32.7031965,-117.233157
46,19:38:59,19:38:58,32.7031965,-117.233157
47,19:38:59,19:38:58,32.7031965,-117.233157
48,19:38:59,19:38:58,32.7031965,-117.233157
49,19:38:59,19:38:58,32.7031965,-117.233157
50,19:38:59,19:38:58,32.7031965,-117.233157
51,19:38:59,19:38:58,32.7031965,-117.233157
52,19:38:59,19:38:58,32.7031965,-117.233157
53,19:38:59,19:38:58,32.7031965,-117.233157
54,19:38:59,19:38:58,32.7031965,-117.233157
55,19:38:59,19:38:58,32.7031965,-117.233157
56,19:38:59,19:38:58,32.7031965,-117.233157
57,19:38:59,19:38:58,32.7031965,-117.233157
58,19:38:59,19:38:58,32.7031965,-117.233157
59,19:38:59,19:38:58,32.7031965,-117.233157
60,19:38:59,19:38:58,32.7031965,-117.233157
61,19:38:59,19:38:58,32.7031965,-117.233157
62,19:38:59,19:38:58,32.7031965,-117.233157
63,19:38:59,19:38:58,32.7031965,-117.233157
64,19:38:59,19:38:58,32.7031965,-117.233157
65,19:38:59,19:38:58,32.7031965,-117.233157
66,19:38:59,19:38:58,32.7031965,-117.233157
67,19:38:59,19:38:58,32.7031965,-117.233157
68,19:38:59,19:38:58,32.7031965,-117.233157
69,19:38:59,19:38:58,32.7031965,-117.233157
70,19:38:59,19:38:58,32.7031965,-117.233157
71,19:38:59,19:38:58,32.7031965,-117.233157
72,19:38:59,19:38:58,32.7031965,-117.233157
73,19:38:59,19:38:58,32.7031965,-117.233157
74,19:38:59,19:38:58,32.7031965,-117.233157
75,19:38:59,19:38:58,32.7031965,-117.233157
76,19:38:59,19:38:58,32.7031965,-117.233157
77,19:38:59,19:38:58,32.7031965,-117.233157
78,19:38:59,19:38:58,32.7031965,-117.233157
79,19:38:59,19:38:58,32.7031965,-117.233157
80,19:38:59,19:38:58,32.7031965,-117.233157
81,19:38:59,19:38:58,32.7031965,-117.233157
82,19:38:59,19:38:58,32.7031965,-117.233157
83,19:38:59,19:38:58,32.7031965,-117.233157
84,19:38:59,19:38:58,32.7031965,-117.233157
85,19:38:59,19:38:58,32.7031965,-117.233157
86,19:38:59,19:38:58,32.7031965,-117.233157
87,19:38:59,19:38:58,32.7031965,-117.233157
88,19:38:59,19:38:58,32.7031965,-117.233157
89,19:38:59,19:38:58,32.7031965,-117.233157
90,19:38:59,19:38:58,32.7031965,-117.233157
91,19:38:59,19:38:58,32.7031965,-117.233157
92,19:38:59,19:38:58,32.7031965,-117.233157
93,19:38:59,19:38:58,32.7031965,-117.233157
94,19:38:59,19:38:58,32.7031965,-117.233157
95,19:38:59,19:38:58,32.7031965,-117.233157
96,19:38:59,19:38:58,32.7031965,-117.233157
97,19:38:59,19:38:58,32.7031965,-117.233157
98,19:38:59,19:38:58,32.7031965,-117.233157
99,19:38:59,19:38:58,32.7031965,-117.233157
100,19:38:59,19:38:58,32.7031965,-117.233157
101,19:38:59,19:38:58,32.7031965,-117.233157
102,19:38:59,19:38:58,32.7031965,-117.233157
103,19:38:59,19:38:58,32.7031965,-117.233157
104,19:38:59,19:38:58,32.7031965,-117.233157
105,19:38:59,19:38:58,32.7031965,-117.233157
106,19:38:59,19:38:58,32.7031965,-117.233157
107,19:38:59,19:38:58,32.7031965,-117.233157
108,19:38:59,19:38:58,32.7031965,-117.233157
109,19:38:59,19:38:58,32.7031965,-117.233157
110,19:38:59,19:38:58,32.7031965,-117.233157
111,19:38:59,19:38:58,32.7031965,-117.233157
