Frame No.,Frame Time,GPS Time,Latitude,Longitude
183,20:00:37,19:06:38,32.702529,-117.233871333
184,20:00:37,19:06:38,32.702529,-117.233871333
185,20:00:37,19:06:38,32.702529,-117.233871333
186,20:00:37,19:06:38,32.702529,-117.233871333
187,20:00:37,19:06:38,32.702529,-117.233871333
188,20:00:37,19:06:38,32.702529,-117.233871333
189,20:00:37,19:06:38,32.702529,-117.233871333
190,20:00:37,19:06:38,32.702529,-117.233871333
191,20:00:37,19:06:38,32.702529,-117.233871333
192,20:00:37,19:06:38,32.702529,-117.233871333
193,20:00:37,19:06:38,32.702529,-117.233871333
194,20:00:37,19:06:38,32.702529,-117.233871333
195,20:00:37,19:06:38,32.702529,-117.233871333
196,20:00:37,19:06:38,32.702529,-117.233871333
197,20:00:37,19:06:38,32.702529,-117.233871333
198,20:00:37,19:06:38,32.702529,-117.233871333
199,20:00:37,19:06:38,32.702529,-117.233871333
200,20:00:37,19:06:38,32.702529,-117.233871333
201,20:00:37,19:06:38,32.702529,-117.233871333
202,20:00:37,19:06:38,32.702529,-117.233871333
203,20:00:37,19:06:38,32.702529,-117.233871333
204,20:00:37,19:06:38,32.702529,-117.233871333
205,20:00:37,19:06:38,32.702529,-117.233871333
206,20:00:37,19:06:38,32.702529,-117.233871333
207,20:00:37,19:06:38,32.702529,-117.233871333
208,20:00:37,19:06:38,32.702529,-117.233871333
209,20:00:37,19:06:38,32.702529,-117.233871333
210,20:00:37,19:06:38,32.702529,-117.233871333
211,20:00:37,19:06:38,32.702529,-117.233871333
212,20:00:37,19:06:38,32.702529,-117.233871333
213,20:00:37,19:06:38,32.702529,-117.233871333
214,20:00:37,19:06:38,32.702529,-117.233871333
215,20:00:37,19:06:38,32.702529,-117.233871333
216,20:00:37,19:06:38,32.702529,-117.233871333
217,20:00:37,19:06:38,32.702529,-117.233871333
218,20:00:37,19:06:38,32.702529,-117.233871333
219,20:00:37,19:06:38,32.702529,-117.233871333
220,20:00:37,19:06:38,32.702529,-117.233871333
221,20:00:37,19:06:38,32.702529,-117.233871333
222,20:00:37,19:06:38,32.702529,-117.233871333
223,20:00:37,19:06:38,32.702529,-117.233871333
224,20:00:37,19:06:38,32.702529,-117.233871333
225,20:00:37,19:06:38,32.702529,-117.233871333
226,20:00:37,19:06:38,32.702529,-117.233871333
227,20:00:37,19:06:38,32.702529,-117.233871333
228,20:00:37,19:06:38,32.702529,-117.233871333
229,20:00:37,19:06:38,32.702529,-117.233871333
230,20:00:37,19:06:38,32.702529,-117.233871333
231,20:00:37,19:06:38,32.702529,-117.233871333
232,20:00:37,19:06:38,32.702529,-117.233871333
233,20:00:37,19:06:38,32.702529,-117.233871333
234,20:00:37,19:06:38,32.702529,-117.233871333
235,20:00:37,19:06:38,32.702529,-117.233871333
236,20:00:37,19:06:38,32.702529,-117.233871333
237,20:00:37,19:06:38,32.702529,-117.233871333
238,20:00:37,19:06:38,32.702529,-117.233871333
239,20:00:37,19:06:38,32.702529,-117.233871333
240,20:00:37,19:06:38,32.702529,-117.233871333
241,20:00:37,19:06:38,32.702529,-117.233871333
242,20:00:37,19:06:38,32.702529,-117.233871333
243,20:00:37,19:06:38,32.702529,-117.233871333
244,20:00:37,19:06:38,32.702529,-117.233871333
245,20:00:37,19:06:38,32.702529,-117.233871333
246,20:00:37,19:06:38,32.702529,-117.233871333
247,20:00:37,19:06:38,32.702529,-117.233871333
248,20:00:37,19:06:38,32.702529,-117.233871333
249,20:00:37,19:06:38,32.702529,-117.233871333
250,20:00:37,19:06:38,32.702529,-117.233871333
251,20:00:37,19:06:38,32.702529,-117.233871333
252,20:00:37,19:06:38,32.702529,-117.233871333
253,20:00:37,19:06:38,32.702529,-117.233871333
254,20:00:37,19:06:38,32.702529,-117.233871333
255,20:00:37,19:06:38,32.702529,-117.233871333
256,20:00:37,19:06:38,32.702529,-117.233871333
257,20:00:37,19:06:38,32.702529,-117.233871333
258,20:00:37,19:06:38,32.702529,-117.233871333
259,20:00:37,19:06:38,32.702529,-117.233871333
260,20:00:37,19:06:38,32.702529,-117.233871333
261,20:00:37,19:06:38,32.702529,-117.233871333
262,20:00:37,19:06:38,32.702529,-117.233871333
263,20:00:37,19:06:38,32.702529,-117.233871333
264,20:00:37,19:06:38,32.702529,-117.233871333
265,20:00:37,19:06:38,32.702529,-117.233871333
266,20:00:37,19:06:38,32.702529,-117.233871333
267,20:00:37,19:06:38,32.702529,-117.233871333
268,20:00:37,19:06:38,32.702529,-117.233871333
269,20:00:37,19:06:38,32.702529,-117.233871333
270,20:00:37,19:06:38,32.702529,-117.233871333
271,20:00:37,19:06:38,32.702529,-117.233871333
272,20:00:37,19:06:38,32.702529,-117.233871333
273,20:00:37,19:06:38,32.702529,-117.233871333
274,20:00:37,19:06:38,32.702529,-117.233871333
275,20:00:37,19:06:38,32.702529,-117.233871333
276,20:00:37,19:06:38,32.702529,-117.233871333
277,20:00:37,19:06:38,32.702529,-117.233871333
278,20:00:37,19:06:38,32.702529,-117.233871333
279,20:00:37,19:06:38,32.702529,-117.233871333
280,20:00:37,19:06:38,32.702529,-117.233871333
281,20:00:37,19:06:38,32.702529,-117.233871333
282,20:00:37,19:06:38,32.702529,-117.233871333
283,20:00:37,19:06:38,32.702529,-117.233871333
284,20:00:37,19:06:38,32.702529,-117.233871333
285,20:00:37,19:06:38,32.702529,-117.233871333
286,20:00:37,19:06:38,32.702529,-117.233871333
287,20:00:37,19:06:38,32.702529,-117.233871333
288,20:00:37,19:06:38,32.702529,-117.233871333
289,20:00:37,19:06:38,32.702529,-117.233871333
290,20:00:37,19:06:38,32.702529,-117.233871333
291,20:00:37,19:06:38,32.702529,-117.233871333
292,20:00:37,19:06:38,32.702529,-117.233871333
293,20:00:37,19:06:38,32.702529,-117.233871333
294,20:00:37,19:06:38,32.702529,-117.233871333
295,20:00:37,19:06:38,32.702529,-117.233871333
296,20:00:37,19:06:38,32.702529,-117.233871333
297,20:00:37,19:06:38,32.702529,-117.233871333
298,20:00:37,19:06:38,32.702529,-117.233871333
299,20:00:37,19:06:38,32.702529,-117.233871333
300,20:00:37,19:06:38,32.702529,-117.233871333
301,20:00:37,19:06:38,32.702529,-117.233871333
302,20:00:37,19:06:38,32.702529,-117.233871333
303,20:00:37,19:06:38,32.702529,-117.233871333
304,20:00:37,19:06:38,32.702529,-117.233871333
305,20:00:37,19:06:38,32.702529,-117.233871333
306,20:00:37,19:06:38,32.702529,-117.233871333
307,20:00:37,19:06:38,32.702529,-117.233871333
308,20:00:37,19:06:38,32.702529,-117.233871333
