Frame No.,Frame Time,GPS Time,Latitude,Longitude
246,20:07:42,19:13:42,32.702630667,-117.233643667
247,20:07:42,19:13:42,32.702630667,-117.233643667
248,20:07:42,19:13:42,32.702630667,-117.233643667
249,20:07:42,19:13:42,32.702630667,-117.233643667
250,20:07:42,19:13:42,32.702630667,-117.233643667
251,20:07:42,19:13:42,32.702630667,-117.233643667
252,20:07:42,19:13:42,32.702630667,-117.233643667
253,20:07:42,19:13:42,32.702630667,-117.233643667
254,20:07:42,19:13:42,32.702630667,-117.233643667
255,20:07:42,19:13:42,32.702630667,-117.233643667
256,20:07:42,19:13:42,32.702630667,-117.233643667
257,20:07:42,19:13:42,32.702630667,-117.233643667
258,20:07:42,19:13:42,32.702630667,-117.233643667
259,20:07:42,19:13:42,32.702630667,-117.233643667
260,20:07:42,19:13:42,32.702630667,-117.233643667
261,20:07:42,19:13:42,32.702630667,-117.233643667
262,20:07:42,19:13:42,32.702630667,-117.233643667
263,20:07:42,19:13:42,32.702630667,-117.233643667
264,20:07:42,19:13:42,32.702630667,-117.233643667
265,20:07:42,19:13:42,32.702630667,-117.233643667
266,20:07:42,19:13:42,32.702630667,-117.233643667
267,20:07:42,19:13:42,32.702630667,-117.233643667
268,20:07:42,19:13:42,32.702630667,-117.233643667
269,20:07:42,19:13:42,32.702630667,-117.233643667
270,20:07:42,19:13:42,32.702630667,-117.233643667
271,20:07:42,19:13:42,32.702630667,-117.233643667
272,20:07:42,19:13:42,32.702630667,-117.233643667
273,20:07:42,19:13:42,32.702630667,-117.233643667
274,20:07:42,19:13:42,32.702630667,-117.233643667
275,20:07:42,19:13:42,32.702630667,-117.233643667
276,20:07:42,19:13:42,32.702630667,-117.233643667
277,20:07:42,19:13:42,32.702630667,-117.233643667
278,20:07:42,19:13:42,32.702630667,-117.233643667
279,20:07:42,19:13:42,32.702630667,-117.233643667
280,20:07:42,19:13:42,32.702630667,-117.233643667
281,20:07:42,19:13:42,32.702630667,-117.233643667
282,20:07:42,19:13:42,32.702630667,-117.233643667
283,20:07:42,19:13:42,32.702630667,-117.233643667
284,20:07:42,19:13:42,32.702630667,-117.233643667
285,20:07:42,19:13:42,32.702630667,-117.233643667
286,20:07:42,19:13:42,32.702630667,-117.233643667
287,20:07:42,19:13:42,32.702630667,-117.233643667
288,20:07:42,19:13:42,32.702630667,-117.233643667
289,20:07:42,19:13:42,32.702630667,-117.233643667
290,20:07:42,19:13:42,32.702630667,-117.233643667
291,20:07:42,19:13:42,32.702630667,-117.233643667
292,20:07:42,19:13:42,32.702630667,-117.233643667
293,20:07:42,19:13:42,32.702630667,-117.233643667
294,20:07:42,19:13:42,32.702630667,-117.233643667
295,20:07:42,19:13:42,32.702630667,-117.233643667
296,20:07:42,19:13:42,32.702630667,-117.233643667
297,20:07:42,19:13:42,32.702630667,-117.233643667
298,20:07:42,19:13:42,32.702630667,-117.233643667
299,20:07:42,19:13:42,32.702630667,-117.233643667
300,20:07:42,19:13:42,32.702630667,-117.233643667
301,20:07:42,19:13:42,32.702630667,-117.233643667
302,20:07:42,19:13:42,32.702630667,-117.233643667
303,20:07:42,19:13:42,32.702630667,-117.233643667
304,20:07:42,19:13:42,32.702630667,-117.233643667
305,20:07:42,19:13:42,32.702630667,-117.233643667
306,20:07:42,19:13:42,32.702630667,-117.233643667
307,20:07:42,19:13:42,32.702630667,-117.233643667
308,20:07:42,19:13:42,32.702630667,-117.233643667
309,20:07:42,19:13:42,32.702630667,-117.233643667
310,20:07:42,19:13:42,32.702630667,-117.233643667
311,20:07:42,19:13:42,32.702630667,-117.233643667
312,20:07:42,19:13:42,32.702630667,-117.233643667
313,20:07:42,19:13:42,32.702630667,-117.233643667
314,20:07:42,19:13:42,32.702630667,-117.233643667
315,20:07:42,19:13:42,32.702630667,-117.233643667
316,20:07:42,19:13:42,32.702630667,-117.233643667
317,20:07:42,19:13:42,32.702630667,-117.233643667
318,20:07:42,19:13:42,32.702630667,-117.233643667
319,20:07:42,19:13:42,32.702630667,-117.233643667
320,20:07:42,19:13:42,32.702630667,-117.233643667
