Frame No.,Frame Time,GPS Time,Latitude,Longitude
81,19:53:37,18:59:38,32.716629667,-117.20572
82,19:53:37,18:59:38,32.716629667,-117.20572
83,19:53:37,18:59:38,32.716629667,-117.20572
84,19:53:37,18:59:38,32.716629667,-117.20572
85,19:53:37,18:59:38,32.716629667,-117.20572
86,19:53:37,18:59:38,32.716629667,-117.20572
87,19:53:37,18:59:38,32.716629667,-117.20572
88,19:53:37,18:59:38,32.716629667,-117.20572
89,19:53:37,18:59:38,32.716629667,-117.20572
90,19:53:37,18:59:38,32.716629667,-117.20572
91,19:53:37,18:59:38,32.716629667,-117.20572
92,19:53:37,18:59:38,32.716629667,-117.20572
93,19:53:37,18:59:38,32.716629667,-117.20572
94,19:53:37,18:59:38,32.716629667,-117.20572
95,19:53:37,18:59:38,32.716629667,-117.20572
96,19:53:37,18:59:38,32.716629667,-117.20572
97,19:53:37,18:59:38,32.716629667,-117.20572
98,19:53:37,18:59:38,32.716629667,-117.20572
99,19:53:37,18:59:38,32.716629667,-117.20572
100,19:53:37,18:59:38,32.716629667,-117.20572
101,19:53:37,18:59:38,32.716629667,-117.20572
102,19:53:37,18:59:38,32.716629667,-117.20572
103,19:53:37,18:59:38,32.716629667,-117.20572
104,19:53:37,18:59:38,32.716629667,-117.20572
105,19:53:37,18:59:38,32.716629667,-117.20572
106,19:53:37,18:59:38,32.716629667,-117.20572
107,19:53:37,18:59:38,32.716629667,-117.20572
108,19:53:37,18:59:38,32.716629667,-117.20572
109,19:53:37,18:59:38,32.716629667,-117.20572
110,19:53:37,18:59:38,32.716629667,-117.20572
111,19:53:37,18:59:38,32.716629667,-117.20572
112,19:53:37,18:59:38,32.716629667,-117.20572
113,19:53:37,18:59:38,32.716629667,-117.20572
114,19:53:37,18:59:38,32.716629667,-117.20572
115,19:53:37,18:59:38,32.716629667,-117.20572
116,19:53:37,18:59:38,32.716629667,-117.20572
117,19:53:37,18:59:38,32.716629667,-117.20572
118,19:53:37,18:59:38,32.716629667,-117.20572
119,19:53:37,18:59:38,32.716629667,-117.20572
120,19:53:37,18:59:38,32.716629667,-117.20572
121,19:53:37,18:59:38,32.716629667,-117.20572
122,19:53:37,18:59:38,32.716629667,-117.20572
123,19:53:37,18:59:38,32.716629667,-117.20572
124,19:53:37,18:59:38,32.716629667,-117.20572
125,19:53:37,18:59:38,32.716629667,-117.20572
126,19:53:37,18:59:38,32.716629667,-117.20572
127,19:53:37,18:59:38,32.716629667,-117.20572
128,19:53:37,18:59:38,32.716629667,-117.20572
129,19:53:37,18:59:38,32.716629667,-117.20572
130,19:53:37,18:59:38,32.716629667,-117.20572
131,19:53:37,18:59:38,32.716629667,-117.20572
132,19:53:37,18:59:38,32.716629667,-117.20572
133,19:53:37,18:59:38,32.716629667,-117.20572
134,19:53:37,18:59:38,32.716629667,-117.20572
135,19:53:37,18:59:38,32.716629667,-117.20572
136,19:53:37,18:59:38,32.716629667,-117.20572
137,19:53:37,18:59:38,32.716629667,-117.20572
138,19:53:37,18:59:38,32.716629667,-117.20572
139,19:53:37,18:59:38,32.716629667,-117.20572
140,19:53:37,18:59:38,32.716629667,-117.20572
141,19:53:37,18:59:38,32.716629667,-117.20572
142,19:53:37,18:59:38,32.716629667,-117.20572
143,19:53:37,18:59:38,32.716629667,-117.20572
144,19:53:37,18:59:38,32.716629667,-117.20572
145,19:53:37,18:59:38,32.716629667,-117.20572
146,19:53:37,18:59:38,32.716629667,-117.20572
147,19:53:37,18:59:38,32.716629667,-117.20572
148,19:53:37,18:59:38,32.716629667,-117.20572
149,19:53:37,18:59:38,32.716629667,-117.20572
150,19:53:37,18:59:38,32.716629667,-117.20572
151,19:53:37,18:59:38,32.716629667,-117.20572
152,19:53:37,18:59:38,32.716629667,-117.20572
153,19:53:37,18:59:38,32.716629667,-117.20572
154,19:53:37,18:59:38,32.716629667,-117.20572
155,19:53:37,18:59:38,32.716629667,-117.20572
156,19:53:37,18:59:38,32.716629667,-117.20572
157,19:53:37,18:59:38,32.716629667,-117.20572
158,19:53:37,18:59:38,32.716629667,-117.20572
159,19:53:37,18:59:38,32.716629667,-117.20572
160,19:53:37,18:59:38,32.716629667,-117.20572
161,19:53:37,18:59:38,32.716629667,-117.20572
162,19:53:37,18:59:38,32.716629667,-117.20572
163,19:53:37,18:59:38,32.716629667,-117.20572
164,19:53:37,18:59:38,32.716629667,-117.20572
165,19:53:37,18:59:38,32.716629667,-117.20572
166,19:53:37,18:59:38,32.716629667,-117.20572
167,19:53:37,18:59:38,32.716629667,-117.20572
168,19:53:37,18:59:38,32.716629667,-117.20572
169,19:53:37,18:59:38,32.716629667,-117.20572
170,19:53:37,18:59:38,32.716629667,-117.20572
171,19:53:37,18:59:38,32.716629667,-117.20572
172,19:53:37,18:59:38,32.716629667,-117.20572
173,19:53:37,18:59:38,32.716629667,-117.20572
174,19:53:37,18:59:38,32.716629667,-117.20572
175,19:53:37,18:59:38,32.716629667,-117.20572
176,19:53:37,18:59:38,32.716629667,-117.20572
177,19:53:37,18:59:38,32.716629667,-117.20572
178,19:53:37,18:59:38,32.716629667,-117.20572
179,19:53:37,18:59:38,32.716629667,-117.20572
180,19:53:37,18:59:38,32.716629667,-117.20572
181,19:53:37,18:59:38,32.716629667,-117.20572
182,19:53:37,18:59:38,32.716629667,-117.20572
183,19:53:37,18:59:38,32.716629667,-117.20572
184,19:53:37,18:59:38,32.716629667,-117.20572
185,19:53:37,18:59:38,32.716629667,-117.20572
186,19:53:37,18:59:38,32.716629667,-117.20572
187,19:53:37,18:59:38,32.716629667,-117.20572
188,19:53:37,18:59:38,32.716629667,-117.20572
189,19:53:37,18:59:38,32.716629667,-117.20572
190,19:53:37,18:59:38,32.716629667,-117.20572
191,19:53:37,18:59:38,32.716629667,-117.20572
192,19:53:37,18:59:38,32.716629667,-117.20572
193,19:53:37,18:59:38,32.716629667,-117.20572
194,19:53:37,18:59:38,32.716629667,-117.20572
195,19:53:37,18:59:38,32.716629667,-117.20572
196,19:53:37,18:59:38,32.716629667,-117.20572
197,19:53:37,18:59:38,32.716629667,-117.20572
198,19:53:37,18:59:38,32.716629667,-117.20572
199,19:53:37,18:59:38,32.716629667,-117.20572
200,19:53:37,18:59:38,32.716629667,-117.20572
201,19:53:37,18:59:38,32.716629667,-117.20572
202,19:53:37,18:59:38,32.716629667,-117.20572
203,19:53:37,18:59:38,32.716629667,-117.20572
204,19:53:37,18:59:38,32.716629667,-117.20572
205,19:53:37,18:59:38,32.716629667,-117.20572
206,19:53:37,18:59:38,32.716629667,-117.20572
207,19:53:37,18:59:38,32.716629667,-117.20572
208,19:53:37,18:59:38,32.716629667,-117.20572
209,19:53:37,18:59:38,32.716629667,-117.20572
210,19:53:42,19:53:44,32.703457,-117.232862167
211,19:53:42,19:53:44,32.703457,-117.232862167
212,19:53:42,19:53:44,32.703457,-117.232862167
213,19:53:42,19:53:44,32.703457,-117.232862167
214,19:53:42,19:53:44,32.703457,-117.232862167
215,19:53:42,19:53:44,32.703457,-117.232862167
216,19:53:42,19:53:44,32.703457,-117.232862167
217,19:53:42,19:53:44,32.703457,-117.232862167
218,19:53:42,19:53:44,32.703457,-117.232862167
219,19:53:42,19:53:44,32.703457,-117.232862167
220,19:53:42,19:53:44,32.703457,-117.232862167
221,19:53:42,19:53:44,32.703457,-117.232862167
222,19:53:42,19:53:44,32.703457,-117.232862167
223,19:53:42,19:53:44,32.703457,-117.232862167
224,19:53:42,19:53:44,32.703457,-117.232862167
225,19:53:42,19:53:44,32.703457,-117.232862167
226,19:53:42,19:53:44,32.703457,-117.232862167
227,19:53:42,19:53:44,32.703457,-117.232862167
228,19:53:42,19:53:44,32.703457,-117.232862167
229,19:53:42,19:53:44,32.703457,-117.232862167
230,19:53:42,19:53:44,32.703457,-117.232862167
231,19:53:42,19:53:44,32.703457,-117.232862167
232,19:53:42,19:53:44,32.703457,-117.232862167
233,19:53:42,19:53:44,32.703457,-117.232862167
234,19:53:42,19:53:44,32.703457,-117.232862167
235,19:53:42,19:53:44,32.703457,-117.232862167
236,19:53:42,19:53:44,32.703457,-117.232862167
237,19:53:42,19:53:44,32.703457,-117.232862167
238,19:53:42,19:53:44,32.703457,-117.232862167
239,19:53:42,19:53:44,32.703457,-117.232862167
240,19:53:42,19:53:44,32.703457,-117.232862167
241,19:53:42,19:53:44,32.703457,-117.232862167
242,19:53:42,19:53:44,32.703457,-117.232862167
243,19:53:42,19:53:44,32.703457,-117.232862167
244,19:53:42,19:53:44,32.703457,-117.232862167
245,19:53:42,19:53:44,32.703457,-117.232862167
246,19:53:42,19:53:44,32.703457,-117.232862167
247,19:53:42,19:53:44,32.703457,-117.232862167
248,19:53:42,19:53:44,32.703457,-117.232862167
249,19:53:42,19:53:44,32.703457,-117.232862167
250,19:53:42,19:53:44,32.703457,-117.232862167
251,19:53:42,19:53:44,32.703457,-117.232862167
252,19:53:42,19:53:44,32.703457,-117.232862167
253,19:53:42,19:53:44,32.703457,-117.232862167
254,19:53:42,19:53:44,32.703457,-117.232862167
255,19:53:42,19:53:44,32.703457,-117.232862167
256,19:53:42,19:53:44,32.703457,-117.232862167
257,19:53:42,19:53:44,32.703457,-117.232862167
258,19:53:42,19:53:44,32.703457,-117.232862167
259,19:53:42,19:53:44,32.703457,-117.232862167
260,19:53:42,19:53:44,32.703457,-117.232862167
261,19:53:42,19:53:44,32.703457,-117.232862167
262,19:53:42,19:53:44,32.703457,-117.232862167
263,19:53:42,19:53:44,32.703457,-117.232862167
264,19:53:42,19:53:44,32.703457,-117.232862167
265,19:53:42,19:53:44,32.703457,-117.232862167
266,19:53:42,19:53:44,32.703457,-117.232862167
267,19:53:42,19:53:44,32.703457,-117.232862167
268,19:53:42,19:53:44,32.703457,-117.232862167
269,19:53:42,19:53:44,32.703457,-117.232862167
270,19:53:42,19:53:44,32.703457,-117.232862167
271,19:53:42,19:53:44,32.703457,-117.232862167
272,19:53:42,19:53:44,32.703457,-117.232862167
273,19:53:42,19:53:44,32.703457,-117.232862167
274,19:53:42,19:53:44,32.703457,-117.232862167
275,19:53:42,19:53:44,32.703457,-117.232862167
276,19:53:42,19:53:44,32.703457,-117.232862167
277,19:53:42,19:53:44,32.703457,-117.232862167
278,19:53:42,19:53:44,32.703457,-117.232862167
279,19:53:42,19:53:44,32.703457,-117.232862167
280,19:53:42,19:53:44,32.703457,-117.232862167
281,19:53:42,19:53:44,32.703457,-117.232862167
282,19:53:42,19:53:44,32.703457,-117.232862167
283,19:53:42,19:53:44,32.703457,-117.232862167
284,19:53:42,19:53:44,32.703457,-117.232862167
285,19:53:42,19:53:44,32.703457,-117.232862167
286,19:53:42,19:53:44,32.703457,-117.232862167
287,19:53:42,19:53:44,32.703457,-117.232862167
288,19:53:42,19:53:44,32.703457,-117.232862167
289,19:53:42,19:53:44,32.703457,-117.232862167
290,19:53:42,19:53:44,32.703457,-117.232862167
291,19:53:42,19:53:44,32.703457,-117.232862167
292,19:53:42,19:53:44,32.703457,-117.232862167
293,19:53:42,19:53:44,32.703457,-117.232862167
294,19:53:42,19:53:44,32.703457,-117.232862167
295,19:53:42,19:53:44,32.703457,-117.232862167
296,19:53:42,19:53:44,32.703457,-117.232862167
297,19:53:42,19:53:44,32.703457,-117.232862167
298,19:53:42,19:53:44,32.703457,-117.232862167
299,19:53:42,19:53:44,32.703457,-117.232862167
300,19:53:42,19:53:44,32.703457,-117.232862167
301,19:53:42,19:53:44,32.703457,-117.232862167
302,19:53:42,19:53:44,32.703457,-117.232862167
303,19:53:42,19:53:44,32.703457,-117.232862167
304,19:53:42,19:53:44,32.703457,-117.232862167
305,19:53:42,19:53:44,32.703457,-117.232862167
306,19:53:42,19:53:44,32.703457,-117.232862167
307,19:53:42,19:53:44,32.703457,-117.232862167
308,19:53:42,19:53:44,32.703457,-117.232862167
309,19:53:42,19:53:44,32.703457,-117.232862167
310,19:53:42,19:53:44,32.703457,-117.232862167
311,19:53:42,19:53:44,32.703457,-117.232862167
312,19:53:42,19:53:44,32.703457,-117.232862167
