Frame No.,Frame Time,GPS Time,Latitude,Longitude
30,19:36:29,19:36:28,32.7032105,-117.233771833
31,19:36:29,19:36:28,32.7032105,-117.233771833
32,19:36:29,19:36:28,32.7032105,-117.233771833
33,19:36:29,19:36:28,32.7032105,-117.233771833
34,19:36:29,19:36:28,32.7032105,-117.233771833
35,19:36:29,19:36:28,32.7032105,-117.233771833
36,19:36:29,19:36:28,32.7032105,-117.233771833
37,19:36:29,19:36:28,32.7032105,-117.233771833
38,19:36:29,19:36:28,32.7032105,-117.233771833
39,19:36:29,19:36:28,32.7032105,-117.233771833
40,19:36:29,19:36:28,32.7032105,-117.233771833
41,19:36:29,19:36:28,32.7032105,-117.233771833
42,19:36:29,19:36:28,32.7032105,-117.233771833
43,19:36:29,19:36:28,32.7032105,-117.233771833
44,19:36:29,19:36:28,32.7032105,-117.233771833
45,19:36:29,19:36:28,32.7032105,-117.233771833
46,19:36:29,19:36:28,32.7032105,-117.233771833
47,19:36:29,19:36:28,32.7032105,-117.233771833
48,19:36:29,19:36:28,32.7032105,-117.233771833
49,19:36:29,19:36:28,32.7032105,-117.233771833
50,19:36:29,19:36:28,32.7032105,-117.233771833
51,19:36:29,19:36:28,32.7032105,-117.233771833
52,19:36:29,19:36:28,32.7032105,-117.233771833
53,19:36:29,19:36:28,32.7032105,-117.233771833
54,19:36:29,19:36:28,32.7032105,-117.233771833
55,19:36:29,19:36:28,32.7032105,-117.233771833
56,19:36:29,19:36:28,32.7032105,-117.233771833
57,19:36:29,19:36:28,32.7032105,-117.233771833
58,19:36:29,19:36:28,32.7032105,-117.233771833
59,19:36:29,19:36:28,32.7032105,-117.233771833
60,19:36:29,19:36:28,32.7032105,-117.233771833
61,19:36:29,19:36:28,32.7032105,-117.233771833
62,19:36:29,19:36:28,32.7032105,-117.233771833
63,19:36:29,19:36:28,32.7032105,-117.233771833
64,19:36:29,19:36:28,32.7032105,-117.233771833
65,19:36:29,19:36:28,32.7032105,-117.233771833
66,19:36:29,19:36:28,32.7032105,-117.233771833
67,19:36:29,19:36:28,32.7032105,-117.233771833
68,19:36:29,19:36:28,32.7032105,-117.233771833
69,19:36:29,19:36:28,32.7032105,-117.233771833
70,19:36:29,19:36:28,32.7032105,-117.233771833
71,19:36:29,19:36:28,32.7032105,-117.233771833
72,19:36:29,19:36:28,32.7032105,-117.233771833
73,19:36:29,19:36:28,32.7032105,-117.233771833
74,19:36:29,19:36:28,32.7032105,-117.233771833
75,19:36:29,19:36:28,32.7032105,-117.233771833
76,19:36:29,19:36:28,32.7032105,-117.233771833
77,19:36:29,19:36:28,32.7032105,-117.233771833
78,19:36:29,19:36:28,32.7032105,-117.233771833
79,19:36:29,19:36:28,32.7032105,-117.233771833
80,19:36:29,19:36:28,32.7032105,-117.233771833
81,19:36:29,19:36:28,32.7032105,-117.233771833
82,19:36:29,19:36:28,32.7032105,-117.233771833
83,19:36:29,19:36:28,32.7032105,-117.233771833
84,19:36:29,19:36:28,32.7032105,-117.233771833
85,19:36:29,19:36:28,32.7032105,-117.233771833
86,19:36:29,19:36:28,32.7032105,-117.233771833
87,19:36:29,19:36:28,32.7032105,-117.233771833
88,19:36:29,19:36:28,32.7032105,-117.233771833
89,19:36:29,19:36:28,32.7032105,-117.233771833
90,19:36:29,19:36:28,32.7032105,-117.233771833
91,19:36:29,19:36:28,32.7032105,-117.233771833
92,19:36:29,19:36:28,32.7032105,-117.233771833
93,19:36:29,19:36:28,32.7032105,-117.233771833
