Frame No.,Frame Time,GPS Time,Latitude,Longitude
176,19:51:22,19:51:21,32.702566833,-117.232085167
177,19:51:22,19:51:21,32.702566833,-117.232085167
178,19:51:22,19:51:21,32.702566833,-117.232085167
179,19:51:22,19:51:21,32.702566833,-117.232085167
180,19:51:22,19:51:21,32.702566833,-117.232085167
181,19:51:22,19:51:21,32.702566833,-117.232085167
182,19:51:22,19:51:21,32.702566833,-117.232085167
183,19:51:22,19:51:21,32.702566833,-117.232085167
184,19:51:22,19:51:21,32.702566833,-117.232085167
185,19:51:22,19:51:21,32.702566833,-117.232085167
186,19:51:22,19:51:21,32.702566833,-117.232085167
187,19:51:22,19:51:21,32.702566833,-117.232085167
188,19:51:22,19:51:21,32.702566833,-117.232085167
189,19:51:22,19:51:21,32.702566833,-117.232085167
190,19:51:22,19:51:21,32.702566833,-117.232085167
191,19:51:22,19:51:21,32.702566833,-117.232085167
192,19:51:22,19:51:21,32.702566833,-117.232085167
193,19:51:22,19:51:21,32.702566833,-117.232085167
194,19:51:22,19:51:21,32.702566833,-117.232085167
195,19:51:22,19:51:21,32.702566833,-117.232085167
196,19:51:22,19:51:21,32.702566833,-117.232085167
197,19:51:22,19:51:21,32.702566833,-117.232085167
198,19:51:22,19:51:21,32.702566833,-117.232085167
199,19:51:22,19:51:21,32.702566833,-117.232085167
200,19:51:22,19:51:21,32.702566833,-117.232085167
201,19:51:22,19:51:21,32.702566833,-117.232085167
202,19:51:22,19:51:21,32.702566833,-117.232085167
203,19:51:22,19:51:21,32.702566833,-117.232085167
204,19:51:22,19:51:21,32.702566833,-117.232085167
205,19:51:22,19:51:21,32.702566833,-117.232085167
206,19:51:22,19:51:21,32.702566833,-117.232085167
207,19:51:22,19:51:21,32.702566833,-117.232085167
208,19:51:22,19:51:21,32.702566833,-117.232085167
209,19:51:22,19:51:21,32.702566833,-117.232085167
210,19:51:22,19:51:21,32.702566833,-117.232085167
211,19:51:22,19:51:21,32.702566833,-117.232085167
212,19:51:22,19:51:21,32.702566833,-117.232085167
213,19:51:22,19:51:21,32.702566833,-117.232085167
214,19:51:22,19:51:21,32.702566833,-117.232085167
215,19:51:22,19:51:21,32.702566833,-117.232085167
216,19:51:22,19:51:21,32.702566833,-117.232085167
217,19:51:22,19:51:21,32.702566833,-117.232085167
218,19:51:22,19:51:21,32.702566833,-117.232085167
219,19:51:22,19:51:21,32.702566833,-117.232085167
220,19:51:22,19:51:21,32.702566833,-117.232085167
221,19:51:22,19:51:21,32.702566833,-117.232085167
222,19:51:22,19:51:21,32.702566833,-117.232085167
223,19:51:22,19:51:21,32.702566833,-117.232085167
224,19:51:22,19:51:21,32.702566833,-117.232085167
225,19:51:22,19:51:21,32.702566833,-117.232085167
226,19:51:22,19:51:21,32.702566833,-117.232085167
227,19:51:22,19:51:21,32.702566833,-117.232085167
228,19:51:22,19:51:21,32.702566833,-117.232085167
229,19:51:22,19:51:21,32.702566833,-117.232085167
230,19:51:22,19:51:21,32.702566833,-117.232085167
231,19:51:22,19:51:21,32.702566833,-117.232085167
232,19:51:22,19:51:21,32.702566833,-117.232085167
233,19:51:22,19:51:21,32.702566833,-117.232085167
